,CRUISE6," ""CRUISE"""," ""STRATUM"""," ""TOW"""," ""STATION"""," ""STATUS_CODE"""," ""ID"""," ""SVSPP"""," ""CATCHSEX"""," ""EXPCATCHNUM"""," ""EXPCATCHWT"""," ""SCIENTIFIC_NAME"""," ""CATCH_COMMENT"""
37,199103,9103,3740,1,67,10,1.99103e+17,33,0,7.0,0.4,Alosa pseudoharengus (alewife), 
38,199103,9103,1400,11,76,10,1.99103e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
39,199204,9204,1400,1,1,10,1.99204e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
40,199204,9204,1270,2,4,10,1.99204e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
41,199204,9204,1270,3,5,10,1.99204e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
42,199204,9204,1270,4,6,10,1.99204e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
43,199204,9204,1270,5,7,10,1.99204e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
44,199204,9204,1400,3,8,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
45,199204,9204,1400,4,9,10,1.99204e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
46,199204,9204,1400,7,13,10,1.99204e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
47,199204,9204,1400,8,14,10,1.99204e+17,33,0,10.0,0.4,Alosa pseudoharengus (alewife), 
48,199204,9204,3750,2,16,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
49,199204,9204,3750,3,18,10,1.99204e+17,33,0,247.0,8.0,Alosa pseudoharengus (alewife), 
50,199204,9204,3750,4,19,10,1.99204e+17,33,0,124.0,3.3,Alosa pseudoharengus (alewife), 
51,199204,9204,3730,1,20,10,1.99204e+17,33,0,5.0,0.1,Alosa pseudoharengus (alewife), 
52,199204,9204,3780,1,25,10,1.99204e+17,33,0,3217.0,133.2,Alosa pseudoharengus (alewife), 
53,199204,9204,3780,2,26,10,1.99204e+17,33,0,1681.0,173.0,Alosa pseudoharengus (alewife), 
54,199204,9204,3770,1,27,10,1.99204e+17,33,0,171.0,6.0,Alosa pseudoharengus (alewife), 
55,199204,9204,3770,2,28,10,1.99204e+17,33,0,1182.0,42.1,Alosa pseudoharengus (alewife), 
56,199204,9204,3770,3,29,10,1.99204e+17,33,0,3329.0,152.6,Alosa pseudoharengus (alewife), 
57,199204,9204,3760,1,30,10,1.99204e+17,33,0,3491.0,130.2,Alosa pseudoharengus (alewife), 
58,199204,9204,3810,1,31,10,1.99204e+17,33,0,329.0,12.3,Alosa pseudoharengus (alewife), 
59,199204,9204,3760,2,32,10,1.99204e+17,33,0,23.0,0.9,Alosa pseudoharengus (alewife), 
60,199204,9204,3810,2,36,10,1.99204e+17,33,0,74.0,2.6,Alosa pseudoharengus (alewife), 
61,199204,9204,3810,3,37,10,1.99204e+17,33,0,13.0,0.7,Alosa pseudoharengus (alewife), 
62,199204,9204,1400,13,38,10,1.99204e+17,33,0,4.0,0.5,Alosa pseudoharengus (alewife), 
63,199204,9204,3800,1,39,10,1.99204e+17,33,0,11.0,1.0,Alosa pseudoharengus (alewife), 
64,199204,9204,1400,14,40,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
65,199204,9204,1390,1,42,10,1.99204e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
66,199204,9204,1390,2,43,10,1.99204e+17,33,0,64.0,5.1,Alosa pseudoharengus (alewife), 
67,199204,9204,1400,16,44,10,1.99204e+17,33,0,4.0,0.4,Alosa pseudoharengus (alewife), 
68,199204,9204,1400,17,45,10,1.99204e+17,33,0,47.0,3.6,Alosa pseudoharengus (alewife), 
69,199204,9204,1390,3,46,10,1.99204e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
70,199204,9204,1390,4,47,10,1.99204e+17,33,0,5.0,0.5,Alosa pseudoharengus (alewife), 
71,199204,9204,3820,1,50,10,1.99204e+17,33,0,24.0,1.4,Alosa pseudoharengus (alewife), 
72,199204,9204,3820,2,51,10,1.99204e+17,33,0,250.0,7.9,Alosa pseudoharengus (alewife), 
73,199204,9204,3820,3,52,10,1.99204e+17,33,0,153.0,6.2,Alosa pseudoharengus (alewife), 
74,199204,9204,3820,4,53,10,1.99204e+17,33,0,55.0,1.3,Alosa pseudoharengus (alewife), 
75,199204,9204,3820,5,54,10,1.99204e+17,33,0,9.0,0.5,Alosa pseudoharengus (alewife), 
76,199204,9204,3860,1,59,10,1.99204e+17,33,0,124.0,6.2,Alosa pseudoharengus (alewife), 
77,199204,9204,3840,1,60,10,1.99204e+17,33,0,664.0,28.1,Alosa pseudoharengus (alewife), 
78,199204,9204,3870,1,61,10,1.99204e+17,33,0,51.0,3.1,Alosa pseudoharengus (alewife), 
79,199204,9204,3870,2,62,10,1.99204e+17,33,0,37.0,3.0,Alosa pseudoharengus (alewife), 
80,199204,9204,1390,10,63,10,1.99204e+17,33,0,5.0,0.4,Alosa pseudoharengus (alewife), 
81,199204,9204,1390,11,64,10,1.99204e+17,33,0,13.0,1.2,Alosa pseudoharengus (alewife), 
82,199204,9204,1390,14,68,10,1.99204e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
83,199204,9204,1390,15,69,10,1.99204e+17,33,0,31.0,2.2,Alosa pseudoharengus (alewife), 
84,199204,9204,1390,16,70,10,1.99204e+17,33,0,22.0,1.7,Alosa pseudoharengus (alewife), 
85,199204,9204,1390,17,71,10,1.99204e+17,33,0,29.0,2.3,Alosa pseudoharengus (alewife), 
86,199204,9204,3870,4,72,10,1.99204e+17,33,0,22.0,2.0,Alosa pseudoharengus (alewife), 
87,199204,9204,3870,5,73,10,1.99204e+17,33,0,21.0,1.7,Alosa pseudoharengus (alewife), 
88,199204,9204,1390,18,74,10,1.99204e+17,33,0,3.0,0.3,Alosa pseudoharengus (alewife), 
89,199204,9204,3900,3,78,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
90,199204,9204,3900,4,79,10,1.99204e+17,33,0,11.0,0.7,Alosa pseudoharengus (alewife), 
91,199204,9204,3880,1,80,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
92,199204,9204,3900,5,81,10,1.99204e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
93,199204,9204,3900,6,82,10,1.99204e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
94,199204,9204,1390,20,89,10,1.99204e+17,33,0,11.0,0.9,Alosa pseudoharengus (alewife), 
95,199204,9204,1390,21,90,10,1.99204e+17,33,0,9.0,0.6,Alosa pseudoharengus (alewife), 
96,199204,9204,3870,6,91,10,1.99204e+17,33,0,44.0,3.5,Alosa pseudoharengus (alewife), 
97,199204,9204,3850,3,95,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
98,199204,9204,3740,1,97,10,1.99204e+17,33,0,43.0,1.7,Alosa pseudoharengus (alewife), 
99,199204,9204,1400,23,105,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
100,199204,9204,1400,26,113,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
101,199204,9204,1400,27,114,10,1.99204e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
102,199303,9303,1240,1,2,10,1.99303e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
103,199303,9303,1370,2,16,10,1.99303e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
104,199303,9303,1280,3,18,10,1.99303e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
105,199303,9303,1290,9,19,10,1.99303e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
106,199303,9303,1290,8,26,10,1.99303e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
107,199303,9303,1290,2,27,10,1.99303e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
108,199303,9303,1290,11,28,10,1.99303e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
109,199303,9303,1360,10,41,10,1.99303e+17,33,0,51.0,8.6,Alosa pseudoharengus (alewife), 
110,199303,9303,1360,11,42,10,1.99303e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
111,199303,9303,1360,4,48,10,1.99303e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
112,199303,9303,1360,14,49,10,1.99303e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
113,199303,9303,1351,1,50,10,1.99303e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
114,199303,9303,3890,2,59,10,1.99303e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
115,199303,9303,1390,6,62,10,1.99303e+17,33,0,11.0,1.0,Alosa pseudoharengus (alewife), 
116,199303,9303,3870,1,63,10,1.99303e+17,33,0,7.0,0.5,Alosa pseudoharengus (alewife), 
117,199303,9303,1390,5,66,10,1.99303e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
118,199303,9303,3840,1,67,10,1.99303e+17,33,0,21.0,1.8,Alosa pseudoharengus (alewife), 
119,199303,9303,3870,2,68,10,1.99303e+17,33,0,6.0,0.5,Alosa pseudoharengus (alewife), 
120,199303,9303,3870,3,69,10,1.99303e+17,33,0,14.0,1.3,Alosa pseudoharengus (alewife), 
121,199303,9303,3850,1,70,10,1.99303e+17,33,0,12.0,0.7,Alosa pseudoharengus (alewife), 
122,199303,9303,1390,1,91,10,1.99303e+17,33,0,7.0,0.6,Alosa pseudoharengus (alewife), 
123,199303,9303,3820,1,92,10,1.99303e+17,33,0,48.0,2.7,Alosa pseudoharengus (alewife), 
124,199303,9303,3820,2,93,10,1.99303e+17,33,0,6.0,0.4,Alosa pseudoharengus (alewife), 
125,199303,9303,3750,1,98,10,1.99303e+17,33,0,5.0,0.3,Alosa pseudoharengus (alewife), 
126,199303,9303,3750,2,99,10,1.99303e+17,33,0,20.0,1.7,Alosa pseudoharengus (alewife), 
127,199303,9303,3740,1,100,10,1.99303e+17,33,0,67.0,4.8,Alosa pseudoharengus (alewife), 
128,199303,9303,3780,2,103,10,1.99303e+17,33,0,22.0,1.8,Alosa pseudoharengus (alewife), 
129,199303,9303,3760,2,104,10,1.99303e+17,33,0,31.0,2.2,Alosa pseudoharengus (alewife), 
130,199303,9303,3800,2,105,10,1.99303e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
131,199303,9303,1400,1,110,10,1.99303e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
132,199303,9303,3750,3,111,10,1.99303e+17,33,0,3.0,0.4,Alosa pseudoharengus (alewife), 
133,199303,9303,3740,2,112,10,1.99303e+17,33,0,6.0,0.3,Alosa pseudoharengus (alewife), 
134,199303,9303,3720,1,115,10,1.99303e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
135,199303,9303,3690,1,123,10,1.99303e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
136,199303,9303,3600,3,149,10,1.99303e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
137,199405,9405,1400,4,4,10,1.99405e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
138,199405,9405,1400,3,5,10,1.99405e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
139,199405,9405,3680,1,6,10,1.99405e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
140,199405,9405,3740,1,14,10,1.99405e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
141,199405,9405,3750,1,15,10,1.99405e+17,33,0,12.0,0.7,Alosa pseudoharengus (alewife), 
142,199405,9405,3750,2,21,10,1.99405e+17,33,0,47.0,2.6,Alosa pseudoharengus (alewife), 
143,199405,9405,3750,3,22,10,1.99405e+17,33,0,4.0,0.2,Alosa pseudoharengus (alewife), 
144,199405,9405,3740,2,23,10,1.99405e+17,33,0,35.0,2.1,Alosa pseudoharengus (alewife), 
145,199405,9405,3800,1,30,10,1.99405e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
146,199405,9405,1400,5,31,10,1.99405e+17,33,0,7.0,0.7,Alosa pseudoharengus (alewife), 
147,199405,9405,3820,1,32,10,1.99405e+17,33,0,3.0,0.1,Alosa pseudoharengus (alewife), 
148,199405,9405,1390,3,38,10,1.99405e+17,33,0,2.0,0.7,Alosa pseudoharengus (alewife), 
149,199405,9405,1390,1,39,10,1.99405e+17,33,0,12.0,0.9,Alosa pseudoharengus (alewife), 
150,199405,9405,3840,1,49,10,1.99405e+17,33,0,54.0,4.0,Alosa pseudoharengus (alewife), 
151,199405,9405,3870,2,50,10,1.99405e+17,33,0,9.0,1.3,Alosa pseudoharengus (alewife), 
152,199405,9405,1351,1,54,10,1.99405e+17,33,0,28.0,4.2,Alosa pseudoharengus (alewife), 
153,199405,9405,3890,1,56,10,1.99405e+17,33,0,4.0,0.3,Alosa pseudoharengus (alewife), 
154,199405,9405,3890,2,58,10,1.99405e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
155,199405,9405,1360,5,66,10,1.99405e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
156,199405,9405,1380,4,68,10,1.99405e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
157,199505,9505,3680,1,3,10,1.99505e+17,33,0,51.0,2.0,Alosa pseudoharengus (alewife), 
158,199505,9505,3750,2,12,10,1.99505e+17,33,0,6.0,0.6,Alosa pseudoharengus (alewife), 
159,199505,9505,3770,1,19,10,1.99505e+17,33,0,22.0,0.8,Alosa pseudoharengus (alewife), 
160,199505,9505,3770,2,20,10,1.99505e+17,33,0,22.0,0.8,Alosa pseudoharengus (alewife), 
161,199505,9505,3770,3,21,10,1.99505e+17,33,0,44.0,1.5,Alosa pseudoharengus (alewife), 
162,199505,9505,3800,4,22,10,1.99505e+17,33,0,7.0,0.4,Alosa pseudoharengus (alewife), 
163,199505,9505,1400,1,23,10,1.99505e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
164,199505,9505,3810,1,24,10,1.99505e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
165,199505,9505,3800,3,27,10,1.99505e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
166,199505,9505,3800,1,28,10,1.99505e+17,33,0,34.0,1.8,Alosa pseudoharengus (alewife), 
167,199505,9505,3800,2,29,10,1.99505e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
168,199505,9505,3820,2,30,10,1.99505e+17,33,0,1055.0,27.2,Alosa pseudoharengus (alewife), 
169,199505,9505,3820,1,31,10,1.99505e+17,33,0,48.0,1.6,Alosa pseudoharengus (alewife), 
170,199505,9505,1390,3,32,10,1.99505e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
171,199505,9505,1390,1,33,10,1.99505e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
172,199505,9505,3850,1,36,10,1.99505e+17,33,0,32.0,2.3,Alosa pseudoharengus (alewife), 
173,199505,9505,3850,2,37,10,1.99505e+17,33,0,9.0,0.7,Alosa pseudoharengus (alewife), 
174,199505,9505,3870,3,38,10,1.99505e+17,33,0,79.0,5.1,Alosa pseudoharengus (alewife), 
175,199505,9505,3840,1,39,10,1.99505e+17,33,0,21.0,1.0,Alosa pseudoharengus (alewife), 
176,199505,9505,3870,1,40,10,1.99505e+17,33,0,15.0,1.2,Alosa pseudoharengus (alewife), 
177,199505,9505,1390,8,41,10,1.99505e+17,33,0,14.0,1.1,Alosa pseudoharengus (alewife), 
178,199505,9505,3870,2,42,10,1.99505e+17,33,0,27.0,1.6,Alosa pseudoharengus (alewife), 
179,199505,9505,3900,3,44,10,1.99505e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
180,199505,9505,3900,2,49,10,1.99505e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
181,199505,9505,3890,1,50,10,1.99505e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
182,199505,9505,1390,6,53,10,1.99505e+17,33,0,5.0,0.6,Alosa pseudoharengus (alewife), 
183,199505,9505,1390,7,54,10,1.99505e+17,33,0,9.0,0.8,Alosa pseudoharengus (alewife), 
184,199505,9505,1360,3,59,10,1.99505e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
185,199505,9505,1360,2,60,10,1.99505e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
186,199505,9505,1370,2,69,10,1.99505e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
187,199505,9505,1260,3,75,10,1.99505e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
188,199103,9103,3750,1,4,10,1.99103e+17,28,0,1.0,3.5,Amblyraja radiata (thorny skate), 
189,199103,9103,3720,2,6,10,1.99103e+17,28,0,1.0,0.3,Amblyraja radiata (thorny skate), 
190,199103,9103,1400,4,7,10,1.99103e+17,28,0,1.0,8.2,Amblyraja radiata (thorny skate), 
191,199103,9103,3760,1,14,10,1.99103e+17,28,0,1.0,4.4,Amblyraja radiata (thorny skate), 
192,199103,9103,1380,2,16,10,1.99103e+17,28,0,2.0,11.5,Amblyraja radiata (thorny skate), 
193,199103,9103,3790,1,18,10,1.99103e+17,28,0,1.0,0.1,Amblyraja radiata (thorny skate), 
194,199103,9103,1400,5,19,10,1.99103e+17,28,0,2.0,8.9,Amblyraja radiata (thorny skate), 
195,199103,9103,1390,2,26,10,1.99103e+17,28,0,4.0,12.0,Amblyraja radiata (thorny skate), 
196,199103,9103,1380,4,27,10,1.99103e+17,28,0,3.0,4.3,Amblyraja radiata (thorny skate), 
197,199103,9103,1390,3,28,10,1.99103e+17,28,0,2.0,6.2,Amblyraja radiata (thorny skate), 
198,199103,9103,1380,5,29,10,1.99103e+17,28,0,2.0,1.3,Amblyraja radiata (thorny skate), 
199,199103,9103,1390,4,30,10,1.99103e+17,28,0,3.0,6.0,Amblyraja radiata (thorny skate), 
200,199103,9103,1390,6,35,10,1.99103e+17,28,0,2.0,6.4,Amblyraja radiata (thorny skate), 
201,199103,9103,1380,6,36,10,1.99103e+17,28,0,8.0,9.5,Amblyraja radiata (thorny skate), 
202,199103,9103,1390,7,37,10,1.99103e+17,28,0,4.0,0.6,Amblyraja radiata (thorny skate), 
203,199103,9103,1390,8,38,10,1.99103e+17,28,0,10.0,0.9,Amblyraja radiata (thorny skate), 
204,199103,9103,1351,1,39,10,1.99103e+17,28,0,10.0,2.2,Amblyraja radiata (thorny skate), 
205,199103,9103,3870,2,40,10,1.99103e+17,28,0,1.0,0.0,Amblyraja radiata (thorny skate), 
206,199103,9103,3890,2,42,10,1.99103e+17,28,0,1.0,1.3,Amblyraja radiata (thorny skate), 
207,199103,9103,3900,1,43,10,1.99103e+17,28,0,2.0,3.7,Amblyraja radiata (thorny skate), 
208,199103,9103,1390,11,48,10,1.99103e+17,28,0,4.0,6.6,Amblyraja radiata (thorny skate), 
209,199103,9103,1380,7,49,10,1.99103e+17,28,0,2.0,3.3,Amblyraja radiata (thorny skate), 
210,199103,9103,1360,1,50,10,1.99103e+17,28,0,2.0,8.8,Amblyraja radiata (thorny skate), 
211,199103,9103,1380,8,51,10,1.99103e+17,28,0,7.0,8.5,Amblyraja radiata (thorny skate), 
212,199103,9103,1360,2,52,10,1.99103e+17,28,0,1.0,1.5,Amblyraja radiata (thorny skate), 
213,199103,9103,1380,9,53,10,1.99103e+17,28,0,2.0,0.5,Amblyraja radiata (thorny skate), 
214,199103,9103,1380,11,55,10,1.99103e+17,28,0,6.0,22.0,Amblyraja radiata (thorny skate), 
215,199103,9103,1380,12,56,10,1.99103e+17,28,0,15.0,17.2,Amblyraja radiata (thorny skate), 
216,199103,9103,1390,12,57,10,1.99103e+17,28,0,2.0,0.3,Amblyraja radiata (thorny skate), 
217,199103,9103,3800,2,59,10,1.99103e+17,28,0,1.0,0.2,Amblyraja radiata (thorny skate), 
218,199103,9103,1400,6,60,10,1.99103e+17,28,0,4.0,22.0,Amblyraja radiata (thorny skate), 
219,199103,9103,1380,14,62,10,1.99103e+17,28,0,2.0,9.0,Amblyraja radiata (thorny skate), 
220,199103,9103,3780,2,63,10,1.99103e+17,28,0,8.0,0.3,Amblyraja radiata (thorny skate), 
221,199103,9103,1400,10,64,10,1.99103e+17,28,0,1.0,0.1,Amblyraja radiata (thorny skate), 
222,199103,9103,1400,7,65,10,1.99103e+17,28,0,1.0,7.5,Amblyraja radiata (thorny skate), 
223,199103,9103,1400,9,68,10,1.99103e+17,28,0,1.0,1.7,Amblyraja radiata (thorny skate), 
224,199103,9103,3720,3,69,10,1.99103e+17,28,0,1.0,6.6,Amblyraja radiata (thorny skate), 
225,199103,9103,3720,4,71,10,1.99103e+17,28,0,6.0,1.8,Amblyraja radiata (thorny skate), 
226,199103,9103,1270,3,72,10,1.99103e+17,28,0,1.0,0.1,Amblyraja radiata (thorny skate), 
227,199103,9103,1270,5,74,10,1.99103e+17,28,0,2.0,2.7,Amblyraja radiata (thorny skate), 
228,199103,9103,1400,11,76,10,1.99103e+17,28,0,1.0,0.8,Amblyraja radiata (thorny skate), 
229,199103,9103,1400,2,80,10,1.99103e+17,28,0,1.0,0.1,Amblyraja radiata (thorny skate), 
230,199103,9103,3660,2,81,10,1.99103e+17,28,0,2.0,1.1,Amblyraja radiata (thorny skate), 
231,199103,9103,1260,1,82,10,1.99103e+17,28,0,4.0,0.2,Amblyraja radiata (thorny skate), 
232,199103,9103,1260,2,83,10,1.99103e+17,28,0,5.0,3.5,Amblyraja radiata (thorny skate), 
233,199204,9204,1400,1,1,10,1.99204e+17,28,0,2.0,0.3,Amblyraja radiata (thorny skate), 
234,199204,9204,1400,2,2,10,1.99204e+17,28,0,1.0,9.1,Amblyraja radiata (thorny skate), 
235,199204,9204,1270,2,4,10,1.99204e+17,28,0,1.0,4.7,Amblyraja radiata (thorny skate), 
236,199204,9204,1270,4,6,10,1.99204e+17,28,0,1.0,8.8,Amblyraja radiata (thorny skate), 
237,199204,9204,1400,4,9,10,1.99204e+17,28,0,1.0,0.1,Amblyraja radiata (thorny skate), 
238,199204,9204,3720,1,11,10,1.99204e+17,28,0,8.0,0.7,Amblyraja radiata (thorny skate), 
239,199204,9204,1400,6,12,10,1.99204e+17,28,0,3.0,3.9,Amblyraja radiata (thorny skate), 
240,199204,9204,1400,7,13,10,1.99204e+17,28,0,1.0,0.0,Amblyraja radiata (thorny skate), 
241,199204,9204,1400,8,14,10,1.99204e+17,28,0,1.0,3.3,Amblyraja radiata (thorny skate), 
242,199204,9204,3750,1,15,10,1.99204e+17,28,0,1.0,0.0,Amblyraja radiata (thorny skate), 
243,199204,9204,3750,2,16,10,1.99204e+17,28,0,2.0,2.7,Amblyraja radiata (thorny skate), 
244,199204,9204,3720,2,17,10,1.99204e+17,28,0,1.0,0.5,Amblyraja radiata (thorny skate), 
245,199204,9204,3730,1,20,10,1.99204e+17,28,0,2.0,0.0,Amblyraja radiata (thorny skate), 
246,199204,9204,1400,9,22,10,1.99204e+17,28,0,2.0,3.7,Amblyraja radiata (thorny skate), 
247,199204,9204,1380,1,24,10,1.99204e+17,28,0,4.0,19.9,Amblyraja radiata (thorny skate), 
248,199204,9204,1400,11,33,10,1.99204e+17,28,0,1.0,0.4,Amblyraja radiata (thorny skate), 
